Customer_ID,Customer_Name,Gender,Age,Nationality,Booking_ID,Booking_Date,Duration_of_Stay,Room_Type, Room_Rate , Additional_Room_Cost ,Loyalty_Status,Booking_Channel,Economic_Index,Travel_Purpose,Group_Size,Competitor_ID, Competitor_Room_Rate ,Competitor_Occupancy_Rate,Competitor_Promotions,Competitor_Name,Competitor_Rating,Competitor_Pricing_Strategy,Channel_Type,Local_Events,Cancellation
1710,Sarah Nunez,Male,29,Zimbabwe,1710,09/05/2016,10,Double," $1,336.86 ", $311.37 ,No,Event,4,Business,1,1," $2,933.42 ",7.859,Loyalty Offer,Blue Roof Hotel,3,Competitive,Online,None,No
1711,Peter Kennedy,Male,31,Kenya,1711,09/06/2016,14,Suite," $2,347.40 ", $399.26 ,No,Phone,5,Other,2,2," $2,484.12 ",9.748,Event Special,Bahamas Luxury,5,Budget,Online,Festival,No
1712,Seth Webb,Male,30,Kenya,1712,09/07/2016,4,Suite," $1,064.47 ", $782.62 ,No,Online Travel Agency,4,Event,2,1," $2,600.13 ",7.759,None,Bahamas Luxury,4,Competitive,Third-party,None,No
1713,Amanda Smith,Male,25,Nigeria,1713,09/08/2016,14,Double," $1,340.51 ", $632.39 ,No,Event,1,Other,2,4," $1,955.94 ",8.83,Loyalty Offer,Blue Roof Hotel,3,Premium,Agent,None,No
1714,Alexis Lowe,Male,23,Algeria,1714,09/09/2016,7,Single," $1,312.38 ", $893.01 ,No,Phone,2,Other,2,4," $2,832.60 ",8.299,Seasonal Discount,Oxford Road,3,Competitive,Direct,Conference,No
1715,Frederick Price,Male,28,Nigeria,1715,09/10/2016,14,Deluxe, $887.11 ," $1,043.72 ",No,Phone,2,Event,1,2," $3,196.34 ",8.738,Loyalty Offer,Bahamas Luxury,1,Competitive,Third-party,Sports Event,Yes
1716,Bobby Martinez,Male,48,Nigeria,1716,09/11/2016,14,Single," $1,542.39 ", $968.56 ,No,Online Travel Agency,2,Leisure,2,1," $2,660.46 ",5.077,None,Bahamas Luxury,5,Competitive,Third-party,Conference,Yes
1717,Scott Gonzalez,Male,21,South Africa,1717,09/12/2016,10,Single," $1,552.23 ", $965.04 ,No,Phone,4,Other,3,1," $1,348.87 ",5.864,Event Special,Bahamas Luxury,5,Competitive,Third-party,Conference,No
1718,Christine Chavez,Male,52,Uganda,1718,9/13/2016,1,Double," $2,061.47 ", $873.41 ,No,Event,3,Event,2,4," $3,729.01 ",9.749,Seasonal Discount,Oxford Road,3,Budget,Agent,Concert,No
1719,Amber Davis,Male,19,Nigeria,1719,9/14/2016,4,Deluxe, $881.98 , $514.67 ,Yes,Direct,2,Business,1,4," $3,847.68 ",7.176,None,Blue Roof Hotel,2,Premium,Agent,Conference,No
1720,Raven Hines,Male,61,Tanzania,1720,9/15/2016,10,Double," $1,205.83 "," $1,016.63 ",No,Direct,1,Event,2,2," $3,904.36 ",6.451,Event Special,Bahamas Luxury,3,Premium,Third-party,Conference,No
1721,Aaron Lee,Male,34,Algeria,1721,9/16/2016,3,Double," $1,049.97 ", $635.25 ,No,Walk-In,3,Leisure,1,2," $1,825.02 ",7.326,Event Special,Oxford Road,4,Budget,Direct,Sports Event,No
1722,Anthony Taylor,Male,57,Zimbabwe,1722,9/17/2016,2,Suite," $1,171.78 "," $1,006.65 ",No,Event,2,Other,1,1," $3,653.48 ",6.539,Loyalty Offer,Luxury Stay,5,Budget,Direct,Sports Event,No
1723,Rebecca Mitchell,Male,35,Nigeria,1723,9/18/2016,4,Deluxe, $705.43 , $895.26 ,No,Direct,3,Leisure,1,3," $3,410.52 ",5.251,Seasonal Discount,Bahamas Luxury,3,Premium,Online,Sports Event,No
1724,Anthony Wallace,Male,70,South Africa,1724,9/19/2016,14,Double," $1,498.52 "," $1,155.46 ",No,Phone,1,Business,2,2," $2,069.46 ",9.479,Seasonal Discount,Oxford Road,5,Premium,Agent,Festival,No
1725,Vanessa Rodriguez,Male,64,Ghana,1725,9/20/2016,5,Suite," $1,314.81 "," $1,602.04 ",No,Walk-In,4,Other,1,2," $3,824.19 ",9.297,None,Luxury Stay,2,Competitive,Direct,None,No
1726,James Perkins,Male,70,Nigeria,1726,9/21/2016,3,Suite," $1,937.16 ", $928.49 ,No,Online Travel Agency,1,Other,2,3," $3,061.89 ",8.34,Event Special,Bahamas Luxury,1,Premium,Third-party,Festival,No
1727,Jeffrey Parks,Male,66,Kenya,1727,9/22/2016,7,Double," $1,315.97 ", $350.70 ,No,Event,4,Other,3,2," $3,199.27 ",5.35,None,Luxury Stay,3,Competitive,Online,Sports Event,No
1728,Tammy Gomez,Male,25,Nigeria,1728,9/23/2016,3,Double," $1,714.66 ", $591.72 ,Yes,Walk-In,2,Event,1,3," $2,072.93 ",7.367,Seasonal Discount,Bahamas Luxury,4,Budget,Agent,Festival,No
1729,Edward Patterson,Male,36,Nigeria,1729,9/24/2016,2,Single," $1,356.21 ", $464.10 ,Yes,Event,5,Leisure,2,1," $1,657.25 ",6.235,None,Bahamas Luxury,4,Budget,Direct,None,No
1730,Joshua Crawford,Male,39,Egypt,1730,9/25/2016,2,Deluxe," $1,152.40 ", $763.24 ,No,Event,4,Event,1,2," $4,023.01 ",5.816,None,Luxury Stay,3,Competitive,Agent,None,No
1731,Taylor Weeks,Male,40,Nigeria,1731,9/26/2016,2,Deluxe," $1,247.00 "," $1,055.07 ",Yes,Direct,3,Business,3,1," $1,544.10 ",8.784,Event Special,Bahamas Luxury,2,Premium,Online,Festival,No
1732,Marco Peterson,Male,48,Kenya,1732,9/27/2016,2,Suite, $786.33 ," $1,451.23 ",Yes,Phone,1,Business,4,3," $2,714.23 ",5.25,Loyalty Offer,Blue Roof Hotel,4,Premium,Online,Festival,No
1733,Brad Ross,Male,22,Egypt,1733,9/28/2016,1,Deluxe," $1,058.63 "," $1,137.89 ",Yes,Online Travel Agency,3,Event,1,2, $873.53 ,9.347,Event Special,Luxury Stay,4,Competitive,Direct,None,No
1734,Michele Davis,Male,49,Nigeria,1734,9/29/2016,7,Double," $1,966.02 "," $1,222.96 ",No,Online Travel Agency,1,Other,1,4," $1,825.28 ",8.729,Loyalty Offer,Blue Roof Hotel,1,Competitive,Online,Festival,No
1735,Jenny Stone,Male,21,Egypt,1735,9/30/2016,4,Double," $1,073.56 ", $809.82 ,No,Phone,4,Other,2,1, $843.48 ,6.733,None,Oxford Road,5,Premium,Third-party,Sports Event,No
1736,Wendy Vang,Male,67,Nigeria,1736,10/01/2016,5,Deluxe, $695.75 ," $1,042.89 ",No,Phone,2,Other,1,1," $1,002.64 ",8.122,Seasonal Discount,Bahamas Luxury,3,Premium,Agent,Concert,Yes
1737,Albert Davidson,Male,66,Egypt,1737,10/02/2016,5,Single," $1,434.17 ", $908.08 ,No,Phone,1,Event,2,3," $2,074.46 ",7.216,Event Special,Oxford Road,1,Premium,Direct,Conference,No
1738,Ashley Herrera,Female,27,Algeria,1738,10/03/2016,3,Deluxe, $973.19 , $621.26 ,No,Phone,1,Leisure,2,3," $2,838.87 ",8.869,Event Special,Blue Roof Hotel,1,Budget,Agent,None,No
1739,Jacob Norman,Male,27,Algeria,1739,10/04/2016,1,Suite, $500.00 , $713.45 ,Yes,Event,1,Other,3,1," $3,748.70 ",9.049,None,Oxford Road,2,Premium,Third-party,Sports Event,No
1740,Kelly Smith,Male,52,Nigeria,1740,10/05/2016,3,Suite," $1,626.00 ", $730.48 ,Yes,Phone,5,Business,2,3," $3,774.35 ",7.811,None,Oxford Road,3,Premium,Online,Festival,No
1741,Amanda Lee,Male,56,Morocco,1741,10/06/2016,5,Deluxe," $1,218.57 ", $784.44 ,No,Event,2,Business,1,1," $1,019.81 ",6.71,Seasonal Discount,Oxford Road,1,Premium,Direct,None,No
1742,Andrew Taylor,Male,48,Algeria,1742,10/07/2016,4,Double, $739.19 , $658.50 ,No,Phone,3,Leisure,2,3," $4,394.22 ",7.069,Seasonal Discount,Luxury Stay,2,Competitive,Online,Sports Event,Yes
1743,Sherry Olson,Male,30,South Africa,1743,10/08/2016,1,Double," $1,968.86 ", $432.36 ,No,Direct,4,Business,2,2," $3,596.89 ",8.214,Loyalty Offer,Bahamas Luxury,3,Premium,Agent,Conference,Yes
1744,Ana Alexander,Female,66,Tanzania,1744,10/09/2016,1,Double," $1,533.40 ", $897.43 ,Yes,Online Travel Agency,2,Leisure,1,1," $4,450.56 ",5.415,Event Special,Blue Roof Hotel,3,Premium,Online,Sports Event,No
1745,Andrew Silva,Male,67,Uganda,1745,10/10/2016,5,Single, $610.33 , $861.88 ,No,Event,4,Leisure,1,1," $1,103.53 ",9.426,Event Special,Oxford Road,5,Competitive,Online,None,No
1746,Chelsea Wilson,Male,26,Algeria,1746,10/11/2016,3,Double, $636.87 , $831.66 ,Yes,Event,1,Business,4,4," $1,123.37 ",6.275,Loyalty Offer,Blue Roof Hotel,2,Premium,Third-party,Festival,No
1747,Deborah Marshall,Male,64,Nigeria,1747,10/12/2016,4,Single, $995.70 , $483.04 ,Yes,Direct,1,Leisure,5,4," $2,662.62 ",9.952,Seasonal Discount,Luxury Stay,4,Budget,Third-party,None,No
1748,Henry Sullivan,Male,42,Nigeria,1748,10/13/2016,1,Deluxe, $821.34 , $798.73 ,No,Event,3,Leisure,1,1," $2,281.90 ",6.393,None,Blue Roof Hotel,1,Competitive,Third-party,Sports Event,No
1749,Alexander Rojas,Female,54,Nigeria,1749,10/14/2016,3,Double," $1,180.25 ", $871.35 ,Yes,Walk-In,3,Leisure,4,1," $4,362.91 ",8.009,Loyalty Offer,Bahamas Luxury,4,Competitive,Agent,Concert,No
1750,Rodney Holt,Male,27,South Africa,1750,10/15/2016,1,Deluxe, $962.18 ," $1,167.09 ",Yes,Walk-In,4,Business,5,4," $1,922.31 ",7.009,Loyalty Offer,Luxury Stay,4,Budget,Direct,Sports Event,No
1751,Michelle Butler,Female,24,Morocco,1751,10/16/2016,7,Double, $500.00 , $683.51 ,Yes,Phone,1,Other,2,3," $2,107.67 ",6.369,None,Blue Roof Hotel,5,Competitive,Third-party,Conference,No
1752,Jennifer Lane,Male,26,Egypt,1752,10/17/2016,3,Suite," $2,353.88 "," $1,121.45 ",No,Phone,4,Event,3,3, $856.40 ,8.444,Loyalty Offer,Luxury Stay,2,Budget,Online,Concert,No
1753,Harold Sutton,Female,35,Ghana,1753,10/18/2016,14,Suite," $1,518.52 ", $547.24 ,No,Walk-In,5,Other,1,4," $4,179.77 ",8.18,None,Oxford Road,4,Competitive,Third-party,Festival,No
1754,Amanda Schultz,Female,27,Kenya,1754,10/19/2016,2,Suite," $1,531.68 ", $799.80 ,No,Online Travel Agency,5,Leisure,2,4," $3,545.71 ",8.396,Loyalty Offer,Oxford Road,3,Competitive,Agent,Conference,No
1755,Regina Gilbert,Male,19,Nigeria,1755,10/20/2016,3,Deluxe," $1,614.93 ", $976.86 ,No,Direct,5,Event,1,3," $1,696.61 ",5.809,Seasonal Discount,Oxford Road,2,Competitive,Agent,Sports Event,No
1756,Kristopher Forbes,Female,54,Kenya,1756,10/21/2016,5,Single, $732.04 , $725.18 ,Yes,Event,5,Business,2,1," $2,512.42 ",7.926,Seasonal Discount,Luxury Stay,3,Competitive,Agent,Concert,No
1757,Alicia Vega,Male,18,Uganda,1757,10/22/2016,4,Deluxe, $908.21 , $886.35 ,Yes,Walk-In,1,Event,1,2," $1,266.70 ",5.6,None,Luxury Stay,3,Budget,Direct,Concert,No
1758,Katrina Russell,Male,59,Zimbabwe,1758,10/23/2016,10,Double," $1,037.24 "," $1,124.15 ",Yes,Phone,5,Business,1,1," $1,326.21 ",5.912,Event Special,Luxury Stay,3,Budget,Third-party,Sports Event,Yes
1759,Virginia Scott,Female,32,Nigeria,1759,10/24/2016,1,Deluxe," $1,202.18 ", $753.14 ,Yes,Walk-In,3,Business,1,2," $3,337.02 ",7.683,Seasonal Discount,Blue Roof Hotel,1,Competitive,Direct,None,Yes
1760,Gabrielle Watson,Female,45,Tanzania,1760,10/25/2016,3,Suite, $937.03 ," $1,059.97 ",No,Walk-In,3,Business,1,4," $2,362.28 ",5.57,Seasonal Discount,Luxury Stay,5,Competitive,Third-party,None,No
1761,Bridget Hamilton,Male,44,South Africa,1761,10/26/2016,5,Single," $1,847.83 ", $618.37 ,No,Event,4,Event,1,4," $2,979.45 ",8.26,Event Special,Luxury Stay,5,Premium,Third-party,Conference,No
1762,Kim Smith,Female,52,Uganda,1762,10/27/2016,10,Double," $1,090.46 ", $828.25 ,No,Event,3,Other,3,2, $855.01 ,7.437,Seasonal Discount,Oxford Road,4,Budget,Agent,Sports Event,No
1763,Jeremy Vazquez,Male,23,Nigeria,1763,10/28/2016,14,Deluxe," $1,658.44 ", $786.96 ,Yes,Walk-In,3,Leisure,2,1," $2,480.16 ",5.349,Loyalty Offer,Oxford Road,1,Premium,Direct,Conference,No
1764,Daniel Woods,Female,25,Ghana,1764,10/29/2016,4,Double, $500.00 ," $1,006.50 ",No,Event,2,Leisure,2,4," $1,701.24 ",7.5,None,Blue Roof Hotel,4,Premium,Agent,Festival,No
1765,Melissa Rose,Female,68,Nigeria,1765,10/30/2016,7,Single, $995.21 , $650.06 ,No,Online Travel Agency,3,Event,5,3," $2,991.61 ",6.696,Loyalty Offer,Bahamas Luxury,1,Budget,Direct,None,Yes
1766,Tristan Woods,Female,36,Zimbabwe,1766,10/31/2016,3,Double, $601.73 , $724.14 ,No,Online Travel Agency,2,Leisure,2,4," $1,739.55 ",9.737,Event Special,Bahamas Luxury,4,Premium,Online,None,No
1767,Jamie Gray,Male,33,Ghana,1767,11/01/2016,3,Deluxe," $1,457.27 ", $908.69 ,No,Phone,4,Leisure,1,1," $1,013.81 ",6.629,Event Special,Oxford Road,1,Premium,Direct,Sports Event,Yes
1768,Angelica Cabrera,Male,47,Algeria,1768,11/02/2016,14,Double, $714.56 , $984.87 ,Yes,Online Travel Agency,2,Event,1,4," $1,686.55 ",6.437,Event Special,Luxury Stay,2,Competitive,Online,Sports Event,No
1769,Jonathan Mcguire,Male,56,Morocco,1769,11/03/2016,10,Suite, $662.75 , $984.00 ,Yes,Event,2,Business,3,1, $864.85 ,5.494,None,Bahamas Luxury,5,Budget,Third-party,Conference,No
1770,Ruth Kelley,Male,34,Egypt,1770,11/04/2016,1,Single, $947.27 ," $1,006.39 ",No,Walk-In,4,Business,1,1," $1,492.20 ",6.208,None,Luxury Stay,4,Premium,Third-party,None,No
1771,Andrew Lopez,Male,68,Morocco,1771,11/05/2016,2,Suite," $1,392.77 "," $1,114.32 ",No,Direct,1,Business,2,4," $3,440.73 ",5.408,Seasonal Discount,Oxford Road,1,Premium,Online,Conference,Yes
1772,Kimberly Smith,Male,21,Morocco,1772,11/06/2016,1,Single," $1,526.68 ", $638.20 ,Yes,Direct,2,Leisure,4,3," $3,966.41 ",8.471,Loyalty Offer,Luxury Stay,5,Premium,Agent,Festival,No
1773,Brian Elliott,Male,67,Egypt,1773,11/07/2016,2,Deluxe, $500.00 ," $1,063.80 ",Yes,Walk-In,3,Event,2,2," $3,725.06 ",9.081,Seasonal Discount,Oxford Road,1,Competitive,Online,Festival,No
1774,Jacob Koch,Male,23,Tanzania,1774,11/08/2016,10,Double," $1,103.75 "," $1,031.68 ",Yes,Event,4,Leisure,2,4," $1,568.95 ",8.433,Loyalty Offer,Luxury Stay,4,Budget,Agent,Conference,No
1775,Gabriella Watson,Male,55,Nigeria,1775,11/09/2016,4,Double," $1,111.70 ", $638.03 ,Yes,Phone,1,Other,1,4," $3,213.20 ",7.038,None,Blue Roof Hotel,4,Premium,Agent,Sports Event,Yes
1776,Connor Wolf,Male,44,Nigeria,1776,11/10/2016,1,Single," $1,607.79 "," $1,085.49 ",No,Phone,1,Leisure,2,1," $1,257.61 ",6.622,None,Oxford Road,2,Competitive,Third-party,Conference,No
1777,Michael Miller,Male,52,Egypt,1777,11/11/2016,5,Single, $650.23 , $616.50 ,No,Walk-In,4,Business,2,2," $1,438.40 ",6.581,Loyalty Offer,Blue Roof Hotel,5,Budget,Third-party,Festival,No
1778,Tommy Reyes,Male,51,Kenya,1778,11/12/2016,10,Suite," $1,138.24 ", $626.29 ,No,Online Travel Agency,1,Other,2,3," $3,264.93 ",9.079,Event Special,Luxury Stay,3,Premium,Online,Concert,Yes
1779,Michael Barker,Male,42,Nigeria,1779,11/13/2016,5,Deluxe," $1,274.10 ", $798.99 ,No,Direct,4,Leisure,3,3," $2,443.35 ",8.905,Loyalty Offer,Bahamas Luxury,3,Premium,Third-party,Conference,Yes
1780,Robert Green MD,Male,60,Algeria,1780,11/14/2016,7,Single," $1,695.79 ", $554.25 ,No,Walk-In,2,Business,5,3," $2,501.73 ",9.563,Event Special,Blue Roof Hotel,5,Competitive,Agent,None,Yes
1781,Kathy Stevens,Female,52,Tanzania,1781,11/15/2016,5,Single, $825.01 , $986.06 ,Yes,Event,4,Event,2,3," $2,023.61 ",5.926,Seasonal Discount,Oxford Road,2,Premium,Online,Festival,No
1782,Cody Winters,Male,28,Morocco,1782,11/16/2016,10,Double," $1,924.73 "," $1,151.99 ",No,Online Travel Agency,1,Leisure,5,2," $2,080.30 ",6.807,Loyalty Offer,Blue Roof Hotel,5,Budget,Online,None,No
1783,Richard Horton,Male,20,Zimbabwe,1783,11/17/2016,10,Double," $1,687.48 ", $616.46 ,No,Direct,5,Leisure,2,4," $2,456.33 ",9.27,None,Blue Roof Hotel,4,Budget,Agent,Conference,No
1784,Tyler Nelson,Male,19,Nigeria,1784,11/18/2016,5,Deluxe," $1,129.48 "," $1,272.50 ",No,Online Travel Agency,3,Business,2,4," $4,012.86 ",7.174,Seasonal Discount,Bahamas Luxury,4,Premium,Third-party,None,Yes
1785,Susan Hill,Male,18,Tanzania,1785,11/19/2016,2,Double, $588.30 , $713.28 ,No,Phone,2,Event,1,4," $1,359.96 ",8.329,Seasonal Discount,Luxury Stay,4,Competitive,Direct,Festival,No
1786,Mr. James Landry,Male,61,South Africa,1786,11/20/2016,3,Deluxe," $1,009.00 ", $526.51 ,Yes,Event,5,Business,2,2," $2,759.42 ",7.553,Event Special,Bahamas Luxury,5,Premium,Third-party,None,No
1787,Maria Flores,Female,29,Kenya,1787,11/21/2016,4,Deluxe," $1,689.11 ", $679.26 ,No,Phone,5,Business,3,2, $821.18 ,8.013,Loyalty Offer,Oxford Road,3,Premium,Agent,Conference,No
1788,Marcus Harris,Male,25,South Africa,1788,11/22/2016,7,Double," $1,070.13 "," $1,064.52 ",No,Phone,4,Event,2,3," $3,414.11 ",8.889,None,Blue Roof Hotel,2,Budget,Third-party,Festival,No
1789,Kristen Hernandez,Male,53,Tanzania,1789,11/23/2016,5,Single," $1,193.96 ", $826.17 ,No,Direct,3,Leisure,1,3," $3,851.61 ",7.343,None,Bahamas Luxury,5,Premium,Direct,Concert,No
1790,Sharon Garcia,Male,35,Nigeria,1790,11/24/2016,4,Deluxe, $955.10 , $484.93 ,No,Phone,4,Other,2,3," $3,892.19 ",9.299,None,Blue Roof Hotel,1,Competitive,Online,Concert,No
1791,Denise Coleman,Female,58,Algeria,1791,11/25/2016,14,Double," $1,684.15 ", $521.89 ,No,Walk-In,2,Event,1,1," $3,362.76 ",8.465,None,Luxury Stay,4,Competitive,Third-party,Concert,No
1792,Tammy Moore,Female,26,Ghana,1792,11/26/2016,10,Single, $500.00 , $878.29 ,No,Event,1,Leisure,2,1," $1,891.70 ",6.187,None,Bahamas Luxury,2,Budget,Online,Festival,No
1793,Vanessa Fleming,Male,55,Nigeria,1793,11/27/2016,1,Deluxe, $705.72 , $814.12 ,No,Walk-In,2,Business,2,2," $1,116.17 ",9.19,None,Bahamas Luxury,4,Premium,Direct,Conference,No
1794,Alexander Newman,Female,50,Algeria,1794,11/28/2016,2,Deluxe," $1,058.01 "," $1,275.84 ",No,Event,5,Event,2,4," $1,896.33 ",6.613,Seasonal Discount,Bahamas Luxury,5,Budget,Online,Conference,Yes
1795,Paul Taylor,Male,19,Ghana,1795,11/29/2016,2,Deluxe," $1,835.11 ", $652.71 ,No,Direct,2,Event,2,4," $3,970.67 ",5.811,Loyalty Offer,Bahamas Luxury,3,Premium,Agent,Festival,No
1796,Stefanie Harrell,Male,59,Uganda,1796,11/30/2016,2,Double," $1,706.36 ", $827.80 ,No,Event,3,Business,2,2," $1,658.70 ",6.658,None,Oxford Road,2,Competitive,Direct,None,No
1797,Brian Peterson,Male,22,Ghana,1797,12/01/2016,3,Single," $1,049.19 ", $709.32 ,No,Phone,4,Other,1,1," $3,410.01 ",8.86,Loyalty Offer,Oxford Road,3,Budget,Third-party,None,Yes
1798,Anna Delgado,Female,64,Morocco,1798,12/02/2016,10,Suite," $1,164.17 ", $367.09 ,Yes,Phone,5,Leisure,2,1," $2,272.46 ",8.67,None,Blue Roof Hotel,4,Premium,Direct,Concert,Yes
1799,Alyssa Hayden,Male,35,Algeria,1799,12/03/2016,3,Deluxe, $726.05 , $889.45 ,No,Phone,1,Event,1,3," $1,208.77 ",9.031,Seasonal Discount,Blue Roof Hotel,3,Budget,Direct,Conference,Yes
1800,Cindy Gregory,Male,46,South Africa,1800,12/04/2016,14,Single," $1,492.15 ", $645.94 ,No,Phone,1,Event,1,2," $1,511.27 ",8.283,Seasonal Discount,Oxford Road,5,Budget,Online,None,No
1801,Amy Weaver,Male,49,Morocco,1801,12/05/2016,2,Suite," $1,322.63 ", $620.83 ,No,Direct,1,Leisure,2,3," $3,734.75 ",6.217,None,Bahamas Luxury,1,Competitive,Online,Festival,Yes
1802,Jodi Moses,Female,35,Kenya,1802,12/06/2016,3,Suite," $1,066.24 ", $434.20 ,Yes,Event,3,Event,1,2," $4,360.44 ",5.014,Seasonal Discount,Oxford Road,2,Premium,Agent,Sports Event,No
1803,Steven Johnson,Male,54,Zimbabwe,1803,12/07/2016,4,Suite, $500.00 , $834.16 ,No,Phone,2,Leisure,1,3," $2,782.68 ",5.267,None,Bahamas Luxury,3,Budget,Agent,Conference,No
1804,Becky Mason,Male,18,South Africa,1804,12/08/2016,4,Double," $1,297.61 "," $1,155.75 ",No,Event,3,Business,2,3," $3,277.43 ",8.811,Loyalty Offer,Bahamas Luxury,5,Budget,Direct,None,No
1805,Debra Mendez,Female,63,Nigeria,1805,12/09/2016,4,Suite," $1,125.32 ", $546.02 ,Yes,Phone,1,Business,2,1," $2,790.67 ",9.803,Loyalty Offer,Luxury Stay,2,Competitive,Third-party,None,No
1806,Luis Lucero,Male,37,Kenya,1806,12/10/2016,4,Single," $1,849.27 "," $1,001.62 ",No,Direct,3,Event,3,4," $1,659.27 ",8.301,None,Blue Roof Hotel,1,Premium,Third-party,Festival,No
1807,Rachel Herrera,Male,43,Egypt,1807,12/11/2016,14,Single, $629.67 , $908.41 ,Yes,Online Travel Agency,3,Business,3,2," $3,946.56 ",6.292,None,Luxury Stay,1,Premium,Online,None,Yes
1808,Sheri Weber,Male,47,Nigeria,1808,12/12/2016,7,Suite," $1,880.31 ", $407.09 ,No,Walk-In,2,Leisure,1,3," $4,014.34 ",8.926,Seasonal Discount,Blue Roof Hotel,2,Budget,Direct,Concert,No
1809,Katherine Jackson,Male,25,Morocco,1809,12/13/2016,14,Suite," $1,265.48 ", $638.74 ,No,Online Travel Agency,2,Other,5,1," $1,775.55 ",5.088,Seasonal Discount,Bahamas Luxury,5,Premium,Agent,Sports Event,No
1810,James Ho,Female,44,Algeria,1810,12/14/2016,10,Suite," $1,587.01 ", $635.69 ,No,Direct,4,Business,1,4," $2,416.82 ",6.72,Event Special,Oxford Road,3,Premium,Agent,Festival,Yes
1811,Xavier Jones,Male,24,Ghana,1811,12/15/2016,1,Double," $1,317.16 ", $870.01 ,Yes,Event,3,Other,1,1, $873.57 ,8.565,Loyalty Offer,Bahamas Luxury,5,Competitive,Direct,Conference,No
1812,Yvonne Powers,Male,49,Morocco,1812,12/16/2016,1,Suite," $1,830.44 ", $691.91 ,No,Phone,2,Event,1,4," $2,592.25 ",8.505,None,Blue Roof Hotel,1,Premium,Online,Conference,No
1813,Steven Garner,Female,63,Zimbabwe,1813,12/17/2016,2,Double, $729.15 , $778.27 ,No,Event,4,Other,1,2," $4,226.81 ",9.369,Seasonal Discount,Luxury Stay,2,Competitive,Agent,Concert,Yes
1814,Scott Rhodes,Male,21,Zimbabwe,1814,12/18/2016,7,Double," $1,461.28 ", $863.85 ,No,Phone,5,Event,1,4," $1,175.87 ",8.406,Event Special,Oxford Road,2,Premium,Agent,Sports Event,No
1815,Kenneth Holmes,Male,22,Algeria,1815,12/19/2016,5,Deluxe," $1,363.02 ", $744.42 ,Yes,Phone,3,Event,2,1," $1,614.38 ",9.841,Event Special,Oxford Road,3,Budget,Online,None,Yes
1816,Janet Long,Male,19,Morocco,1816,12/20/2016,7,Deluxe," $1,345.54 ", $462.13 ,No,Walk-In,2,Business,2,1," $3,625.38 ",5.463,Seasonal Discount,Blue Roof Hotel,1,Competitive,Online,None,No
1817,Kenneth Martin,Female,30,Egypt,1817,12/21/2016,7,Suite, $600.56 , $498.46 ,Yes,Event,4,Leisure,1,4," $1,366.56 ",6.315,None,Blue Roof Hotel,3,Competitive,Third-party,None,No
1818,Anna Wilson,Male,69,Nigeria,1818,12/22/2016,3,Double, $965.19 , $880.91 ,No,Online Travel Agency,3,Event,1,2," $3,683.38 ",6.518,Event Special,Blue Roof Hotel,4,Premium,Agent,Conference,Yes
1819,Brenda Neal,Male,26,Morocco,1819,12/23/2016,3,Suite," $1,090.36 ", $723.23 ,No,Event,2,Business,2,4," $2,999.35 ",8.653,None,Bahamas Luxury,5,Competitive,Agent,Conference,No
1820,Donald Chavez,Male,51,Zimbabwe,1820,12/24/2016,14,Suite," $1,537.17 ", $508.26 ,No,Online Travel Agency,1,Leisure,2,1," $3,255.91 ",7.438,None,Blue Roof Hotel,4,Premium,Online,Concert,No
1821,Kevin Hunter Jr.,Male,51,Algeria,1821,12/25/2016,10,Double, $775.41 , $886.74 ,Yes,Direct,5,Leisure,2,3," $2,759.92 ",5.95,Loyalty Offer,Blue Roof Hotel,3,Competitive,Agent,Sports Event,No
1822,Tara West,Male,47,Kenya,1822,12/26/2016,7,Double, $771.16 , $574.76 ,No,Online Travel Agency,5,Event,4,1," $3,120.57 ",9.555,Seasonal Discount,Luxury Stay,3,Budget,Online,Concert,No
1823,Tyler Benitez,Male,47,Nigeria,1823,12/27/2016,10,Single," $1,165.81 ", $760.47 ,Yes,Walk-In,5,Other,2,4," $2,545.35 ",5.536,Seasonal Discount,Bahamas Luxury,5,Premium,Agent,Concert,No
1824,Paul Hicks,Male,40,Tanzania,1824,12/28/2016,10,Single," $1,707.54 "," $1,238.81 ",No,Direct,1,Event,1,1," $3,279.40 ",5.648,None,Oxford Road,4,Competitive,Third-party,Festival,No
1825,Beth Mercado,Male,43,Ghana,1825,12/29/2016,10,Suite," $1,419.42 ", $849.24 ,No,Walk-In,5,Leisure,2,2," $4,021.87 ",9.897,None,Oxford Road,1,Budget,Direct,Concert,Yes
1826,Joseph May,Male,47,Zimbabwe,1826,12/30/2016,2,Suite, $577.79 , $609.39 ,Yes,Walk-In,5,Other,1,2," $1,194.73 ",9.26,None,Oxford Road,3,Budget,Direct,None,No
1827,Keith Taylor,Male,21,Algeria,1827,12/31/2016,3,Double," $1,248.52 ", $612.51 ,No,Online Travel Agency,5,Business,1,2," $1,494.06 ",8.355,None,Luxury Stay,2,Budget,Third-party,Sports Event,No
1828,Kevin Winters,Male,60,Morocco,1828,01/01/2017,4,Double, $500.00 , $393.39 ,No,Event,5,Other,4,2," $1,074.56 ",9.14,Seasonal Discount,Blue Roof Hotel,2,Premium,Agent,None,No
